gen,pokedex_no,img_link,name,variant,type,total,hp,attack,defense,sp_attack,sp_defense,speed,species,height_m,weight_kg
1,87,https://img.pokemondb.net/sprites/sword-shield/icon/dewgong.png,Dewgong,NA,"Water,Ice",475,90,70,80,70,95,70,Sea Lion Pokémon,1.7,120
1,88,https://img.pokemondb.net/sprites/sword-shield/icon/grimer.png,Grimer,NA,Poison,325,80,80,50,40,50,25,Sludge Pokémon,0.9,30
1,88,https://img.pokemondb.net/sprites/sword-shield/icon/grimer.png,Grimer,NA,Poison,325,80,80,50,40,50,25,Sludge Pokémon,0.9,30
1,88,https://img.pokemondb.net/sprites/sword-shield/icon/grimer-alolan.png,Grimer,Alolan,"Poison,Dark",325,80,80,50,40,50,25,Sludge Pokémon,0.9,30
1,88,https://img.pokemondb.net/sprites/sword-shield/icon/grimer-alolan.png,Grimer,Alolan,"Poison,Dark",325,80,80,50,40,50,25,Sludge Pokémon,0.9,30
1,89,https://img.pokemondb.net/sprites/sword-shield/icon/muk.png,Muk,NA,Poison,500,105,105,75,65,100,50,Sludge Pokémon,1.2,30
1,89,https://img.pokemondb.net/sprites/sword-shield/icon/muk.png,Muk,NA,Poison,500,105,105,75,65,100,50,Sludge Pokémon,1.2,30
1,89,https://img.pokemondb.net/sprites/sword-shield/icon/muk-alolan.png,Muk,Alolan,"Poison,Dark",500,105,105,75,65,100,50,Sludge Pokémon,1.2,30
1,89,https://img.pokemondb.net/sprites/sword-shield/icon/muk-alolan.png,Muk,Alolan,"Poison,Dark",500,105,105,75,65,100,50,Sludge Pokémon,1.2,30
1,90,https://img.pokemondb.net/sprites/sword-shield/icon/shellder.png,Shellder,NA,Water,305,30,65,100,45,25,40,Bivalve Pokémon,0.3,4
1,91,https://img.pokemondb.net/sprites/sword-shield/icon/cloyster.png,Cloyster,NA,"Water,Ice",525,50,95,180,85,45,70,Bivalve Pokémon,1.5,132.5
1,92,https://img.pokemondb.net/sprites/sword-shield/icon/gastly.png,Gastly,NA,"Ghost,Poison",310,30,35,30,100,35,80,Gas Pokémon,1.3,0.1
1,93,https://img.pokemondb.net/sprites/sword-shield/icon/haunter.png,Haunter,NA,"Ghost,Poison",405,45,50,45,115,55,95,Gas Pokémon,1.6,0.1
1,94,https://img.pokemondb.net/sprites/sword-shield/icon/gengar.png,Gengar,NA,"Ghost,Poison",500,60,65,60,130,75,110,Shadow Pokémon,1.5,40.5
1,94,https://img.pokemondb.net/sprites/sword-shield/icon/gengar-mega.png,Gengar,Mega,"Ghost,Poison",600,60,65,80,170,95,130,Shadow Pokémon,1.5,40.5
1,95,https://img.pokemondb.net/sprites/sword-shield/icon/onix.png,Onix,NA,"Rock,Ground",385,35,45,160,30,45,70,Rock Snake Pokémon,8.8,210
1,96,https://img.pokemondb.net/sprites/sword-shield/icon/drowzee.png,Drowzee,NA,Psychic,328,60,48,45,43,90,42,Hypnosis Pokémon,1,32.4
1,97,https://img.pokemondb.net/sprites/sword-shield/icon/hypno.png,Hypno,NA,Psychic,483,85,73,70,73,115,67,Hypnosis Pokémon,1.6,75.6
1,98,https://img.pokemondb.net/sprites/sword-shield/icon/krabby.png,Krabby,NA,Water,325,30,105,90,25,25,50,River Crab Pokémon,0.4,6.5
1,99,https://img.pokemondb.net/sprites/sword-shield/icon/kingler.png,Kingler,NA,Water,475,55,130,115,50,50,75,Pincer Pokémon,1.3,60
1,100,https://img.pokemondb.net/sprites/sword-shield/icon/voltorb.png,Voltorb,NA,Electric,330,40,30,50,55,55,100,Ball Pokémon,0.5,10.4
1,100,https://img.pokemondb.net/sprites/sword-shield/icon/voltorb.png,Voltorb,NA,Electric,330,40,30,50,55,55,100,Ball Pokémon,0.5,10.4
1,100,https://img.pokemondb.net/sprites/scarlet-violet/icon/voltorb-hisuian.png,Voltorb,Hisuian,"Electric,Grass",330,40,30,50,55,55,100,Ball Pokémon,0.5,10.4
1,100,https://img.pokemondb.net/sprites/scarlet-violet/icon/voltorb-hisuian.png,Voltorb,Hisuian,"Electric,Grass",330,40,30,50,55,55,100,Ball Pokémon,0.5,10.4
1,101,https://img.pokemondb.net/sprites/sword-shield/icon/electrode.png,Electrode,NA,Electric,490,60,50,70,80,80,150,Ball Pokémon,1.2,66.6
1,101,https://img.pokemondb.net/sprites/sword-shield/icon/electrode.png,Electrode,NA,Electric,490,60,50,70,80,80,150,Ball Pokémon,1.2,66.6
1,101,https://img.pokemondb.net/sprites/scarlet-violet/icon/electrode-hisuian.png,Electrode,Hisuian,"Electric,Grass",490,60,50,70,80,80,150,Ball Pokémon,1.2,66.6
1,101,https://img.pokemondb.net/sprites/scarlet-violet/icon/electrode-hisuian.png,Electrode,Hisuian,"Electric,Grass",490,60,50,70,80,80,150,Ball Pokémon,1.2,66.6
1,102,https://img.pokemondb.net/sprites/sword-shield/icon/exeggcute.png,Exeggcute,NA,"Grass,Psychic",325,60,40,80,60,45,40,Egg Pokémon,0.4,2.5
1,103,https://img.pokemondb.net/sprites/sword-shield/icon/exeggutor.png,Exeggutor,NA,"Grass,Psychic",530,95,95,85,125,75,55,Coconut Pokémon,2,120
1,103,https://img.pokemondb.net/sprites/sword-shield/icon/exeggutor.png,Exeggutor,NA,"Grass,Psychic",530,95,95,85,125,75,55,Coconut Pokémon,2,120
1,103,https://img.pokemondb.net/sprites/sword-shield/icon/exeggutor-alolan.png,Exeggutor,Alolan,"Grass,Dragon",530,95,105,85,125,75,45,Coconut Pokémon,2,120
1,103,https://img.pokemondb.net/sprites/sword-shield/icon/exeggutor-alolan.png,Exeggutor,Alolan,"Grass,Dragon",530,95,105,85,125,75,45,Coconut Pokémon,2,120
1,104,https://img.pokemondb.net/sprites/sword-shield/icon/cubone.png,Cubone,NA,Ground,320,50,50,95,40,50,35,Lonely Pokémon,0.4,6.5
1,105,https://img.pokemondb.net/sprites/sword-shield/icon/marowak.png,Marowak,NA,Ground,425,60,80,110,50,80,45,Bone Keeper Pokémon,1,45
1,105,https://img.pokemondb.net/sprites/sword-shield/icon/marowak.png,Marowak,NA,Ground,425,60,80,110,50,80,45,Bone Keeper Pokémon,1,45
1,105,https://img.pokemondb.net/sprites/sword-shield/icon/marowak-alolan.png,Marowak,Alolan,"Fire,Ghost",425,60,80,110,50,80,45,Bone Keeper Pokémon,1,45
1,105,https://img.pokemondb.net/sprites/sword-shield/icon/marowak-alolan.png,Marowak,Alolan,"Fire,Ghost",425,60,80,110,50,80,45,Bone Keeper Pokémon,1,45
1,106,https://img.pokemondb.net/sprites/sword-shield/icon/hitmonlee.png,Hitmonlee,NA,Fighting,455,50,120,53,35,110,87,Kicking Pokémon,1.5,49.8
1,107,https://img.pokemondb.net/sprites/sword-shield/icon/hitmonchan.png,Hitmonchan,NA,Fighting,455,50,105,79,35,110,76,Punching Pokémon,1.4,50.2
1,108,https://img.pokemondb.net/sprites/sword-shield/icon/lickitung.png,Lickitung,NA,Normal,385,90,55,75,60,75,30,Licking Pokémon,1.2,65.5
1,109,https://img.pokemondb.net/sprites/sword-shield/icon/koffing.png,Koffing,NA,Poison,340,40,65,95,60,45,35,Poison Gas Pokémon,0.6,1
1,110,https://img.pokemondb.net/sprites/sword-shield/icon/weezing.png,Weezing,NA,Poison,490,65,90,120,85,70,60,Poison Gas Pokémon,1.2,9.5
1,110,https://img.pokemondb.net/sprites/sword-shield/icon/weezing.png,Weezing,NA,Poison,490,65,90,120,85,70,60,Poison Gas Pokémon,1.2,9.5
1,110,https://img.pokemondb.net/sprites/sword-shield/icon/weezing-galarian.png,Weezing,Galarian,"Poison,Fairy",490,65,90,120,85,70,60,Poison Gas Pokémon,1.2,9.5
1,110,https://img.pokemondb.net/sprites/sword-shield/icon/weezing-galarian.png,Weezing,Galarian,"Poison,Fairy",490,65,90,120,85,70,60,Poison Gas Pokémon,1.2,9.5
1,111,https://img.pokemondb.net/sprites/sword-shield/icon/rhyhorn.png,Rhyhorn,NA,"Ground,Rock",345,80,85,95,30,30,25,Spikes Pokémon,1,115
1,112,https://img.pokemondb.net/sprites/sword-shield/icon/rhydon.png,Rhydon,NA,"Ground,Rock",485,105,130,120,45,45,40,Drill Pokémon,1.9,120
1,113,https://img.pokemondb.net/sprites/sword-shield/icon/chansey.png,Chansey,NA,Normal,450,250,5,5,35,105,50,Egg Pokémon,1.1,34.6
1,114,https://img.pokemondb.net/sprites/sword-shield/icon/tangela.png,Tangela,NA,Grass,435,65,55,115,100,40,60,Vine Pokémon,1,35
1,115,https://img.pokemondb.net/sprites/sword-shield/icon/kangaskhan.png,Kangaskhan,NA,Normal,490,105,95,80,40,80,90,Parent Pokémon,2.2,80
1,115,https://img.pokemondb.net/sprites/sword-shield/icon/kangaskhan-mega.png,Kangaskhan,Mega,Normal,590,105,125,100,60,100,100,Parent Pokémon,2.2,80
1,116,https://img.pokemondb.net/sprites/sword-shield/icon/horsea.png,Horsea,NA,Water,295,30,40,70,70,25,60,Dragon Pokémon,0.4,8
1,117,https://img.pokemondb.net/sprites/sword-shield/icon/seadra.png,Seadra,NA,Water,440,55,65,95,95,45,85,Dragon Pokémon,1.2,25
1,118,https://img.pokemondb.net/sprites/sword-shield/icon/goldeen.png,Goldeen,NA,Water,320,45,67,60,35,50,63,Goldfish Pokémon,0.6,15
1,119,https://img.pokemondb.net/sprites/sword-shield/icon/seaking.png,Seaking,NA,Water,450,80,92,65,65,80,68,Goldfish Pokémon,1.3,39
1,120,https://img.pokemondb.net/sprites/sword-shield/icon/staryu.png,Staryu,NA,Water,340,30,45,55,70,55,85,Star Shape Pokémon,0.8,34.5
1,121,https://img.pokemondb.net/sprites/sword-shield/icon/starmie.png,Starmie,NA,"Water,Psychic",520,60,75,85,100,85,115,Mysterious Pokémon,1.1,80
1,122,https://img.pokemondb.net/sprites/sword-shield/icon/mr-mime.png,Mr. Mime,NA,"Psychic,Fairy",460,40,45,65,100,120,90,Barrier Pokémon,1.3,54.5
1,122,https://img.pokemondb.net/sprites/sword-shield/icon/mr-mime.png,Mr. Mime,NA,"Psychic,Fairy",460,40,45,65,100,120,90,Barrier Pokémon,1.3,54.5
1,122,https://img.pokemondb.net/sprites/sword-shield/icon/mr-mime-galarian.png,Mr. Mime,Galarian,"Ice,Psychic",460,50,65,65,90,90,100,Barrier Pokémon,1.3,54.5
1,122,https://img.pokemondb.net/sprites/sword-shield/icon/mr-mime-galarian.png,Mr. Mime,Galarian,"Ice,Psychic",460,50,65,65,90,90,100,Barrier Pokémon,1.3,54.5
1,123,https://img.pokemondb.net/sprites/sword-shield/icon/scyther.png,Scyther,NA,"Bug,Flying",500,70,110,80,55,80,105,Mantis Pokémon,1.5,56
1,124,https://img.pokemondb.net/sprites/sword-shield/icon/jynx.png,Jynx,NA,"Ice,Psychic",455,65,50,35,115,95,95,Human Shape Pokémon,1.4,40.6
1,125,https://img.pokemondb.net/sprites/sword-shield/icon/electabuzz.png,Electabuzz,NA,Electric,490,65,83,57,95,85,105,Electric Pokémon,1.1,30
1,126,https://img.pokemondb.net/sprites/sword-shield/icon/magmar.png,Magmar,NA,Fire,495,65,95,57,100,85,93,Spitfire Pokémon,1.3,44.5
1,127,https://img.pokemondb.net/sprites/sword-shield/icon/pinsir.png,Pinsir,NA,Bug,500,65,125,100,55,70,85,Stag Beetle Pokémon,1.5,55
1,127,https://img.pokemondb.net/sprites/sword-shield/icon/pinsir-mega.png,Pinsir,Mega,"Bug,Flying",600,65,155,120,65,90,105,Stag Beetle Pokémon,1.5,55
1,128,https://img.pokemondb.net/sprites/sword-shield/icon/tauros.png,Tauros,NA,Normal,490,75,100,95,40,70,110,Wild Bull Pokémon,1.4,88.4
1,128,https://img.pokemondb.net/sprites/sword-shield/icon/tauros.png,Tauros,NA,Normal,490,75,100,95,40,70,110,Wild Bull Pokémon,1.4,88.4
1,128,https://img.pokemondb.net/sprites/sword-shield/icon/tauros.png,Tauros,NA,Normal,490,75,100,95,40,70,110,Wild Bull Pokémon,1.4,88.4
1,128,https://img.pokemondb.net/sprites/sword-shield/icon/tauros.png,Tauros,NA,Normal,490,75,100,95,40,70,110,Wild Bull Pokémon,1.4,88.4
1,128,https://img.pokemondb.net/sprites/scarlet-violet/icon/tauros-paldean.png,Tauros,Combat Breed,Fighting,490,75,110,105,30,70,100,Wild Bull Pokémon,1.4,88.4
1,128,https://img.pokemondb.net/sprites/scarlet-violet/icon/tauros-paldean.png,Tauros,Combat Breed,Fighting,490,75,110,105,30,70,100,Wild Bull Pokémon,1.4,88.4
1,128,https://img.pokemondb.net/sprites/scarlet-violet/icon/tauros-paldean.png,Tauros,Combat Breed,Fighting,490,75,110,105,30,70,100,Wild Bull Pokémon,1.4,88.4
1,128,https://img.pokemondb.net/sprites/scarlet-violet/icon/tauros-paldean.png,Tauros,Combat Breed,Fighting,490,75,110,105,30,70,100,Wild Bull Pokémon,1.4,88.4
1,128,https://img.pokemondb.net/sprites/scarlet-violet/icon/tauros-blaze.png,Tauros,Blaze Breed,"Fighting,Fire",490,75,110,105,30,70,100,Wild Bull Pokémon,1.4,88.4
1,128,https://img.pokemondb.net/sprites/scarlet-violet/icon/tauros-blaze.png,Tauros,Blaze Breed,"Fighting,Fire",490,75,110,105,30,70,100,Wild Bull Pokémon,1.4,88.4
1,128,https://img.pokemondb.net/sprites/scarlet-violet/icon/tauros-blaze.png,Tauros,Blaze Breed,"Fighting,Fire",490,75,110,105,30,70,100,Wild Bull Pokémon,1.4,88.4
1,128,https://img.pokemondb.net/sprites/scarlet-violet/icon/tauros-blaze.png,Tauros,Blaze Breed,"Fighting,Fire",490,75,110,105,30,70,100,Wild Bull Pokémon,1.4,88.4
1,128,https://img.pokemondb.net/sprites/scarlet-violet/icon/tauros-aqua.png,Tauros,Aqua Breed,"Fighting,Water",490,75,110,105,30,70,100,Wild Bull Pokémon,1.4,88.4
1,128,https://img.pokemondb.net/sprites/scarlet-violet/icon/tauros-aqua.png,Tauros,Aqua Breed,"Fighting,Water",490,75,110,105,30,70,100,Wild Bull Pokémon,1.4,88.4
1,128,https://img.pokemondb.net/sprites/scarlet-violet/icon/tauros-aqua.png,Tauros,Aqua Breed,"Fighting,Water",490,75,110,105,30,70,100,Wild Bull Pokémon,1.4,88.4
1,128,https://img.pokemondb.net/sprites/scarlet-violet/icon/tauros-aqua.png,Tauros,Aqua Breed,"Fighting,Water",490,75,110,105,30,70,100,Wild Bull Pokémon,1.4,88.4
1,129,https://img.pokemondb.net/sprites/sword-shield/icon/magikarp.png,Magikarp,NA,Water,200,20,10,55,15,20,80,Fish Pokémon,0.9,10
1,130,https://img.pokemondb.net/sprites/sword-shield/icon/gyarados.png,Gyarados,NA,"Water,Flying",540,95,125,79,60,100,81,Atrocious Pokémon,6.5,235
1,130,https://img.pokemondb.net/sprites/sword-shield/icon/gyarados-mega.png,Gyarados,Mega,"Water,Dark",640,95,155,109,70,130,81,Atrocious Pokémon,6.5,235
1,131,https://img.pokemondb.net/sprites/sword-shield/icon/lapras.png,Lapras,NA,"Water,Ice",535,130,85,80,85,95,60,Transport Pokémon,2.5,220
1,132,https://img.pokemondb.net/sprites/sword-shield/icon/ditto.png,Ditto,NA,Normal,288,48,48,48,48,48,48,Transform Pokémon,0.3,4
1,133,https://img.pokemondb.net/sprites/sword-shield/icon/eevee.png,Eevee,NA,Normal,325,55,55,50,45,65,55,Evolution Pokémon,0.3,6.5
1,133,https://img.pokemondb.net/sprites/sword-shield/icon/eevee-lets-go.png,Eevee,Partner,Normal,435,65,75,70,65,85,75,Evolution Pokémon,0.3,6.5
1,134,https://img.pokemondb.net/sprites/sword-shield/icon/vaporeon.png,Vaporeon,NA,Water,525,130,65,60,110,95,65,Bubble Jet Pokémon,1,29
1,135,https://img.pokemondb.net/sprites/sword-shield/icon/jolteon.png,Jolteon,NA,Electric,525,65,65,60,110,95,130,Lightning Pokémon,0.8,24.5
1,136,https://img.pokemondb.net/sprites/sword-shield/icon/flareon.png,Flareon,NA,Fire,525,65,130,60,95,110,65,Flame Pokémon,0.9,25
1,137,https://img.pokemondb.net/sprites/sword-shield/icon/porygon.png,Porygon,NA,Normal,395,65,60,70,85,75,40,Virtual Pokémon,0.8,36.5
1,138,https://img.pokemondb.net/sprites/sword-shield/icon/omanyte.png,Omanyte,NA,"Rock,Water",355,35,40,100,90,55,35,Spiral Pokémon,0.4,7.5
1,139,https://img.pokemondb.net/sprites/sword-shield/icon/omastar.png,Omastar,NA,"Rock,Water",495,70,60,125,115,70,55,Spiral Pokémon,1,35
1,140,https://img.pokemondb.net/sprites/sword-shield/icon/kabuto.png,Kabuto,NA,"Rock,Water",355,30,80,90,55,45,55,Shellfish Pokémon,0.5,11.5
1,141,https://img.pokemondb.net/sprites/sword-shield/icon/kabutops.png,Kabutops,NA,"Rock,Water",495,60,115,105,65,70,80,Shellfish Pokémon,1.3,40.5
1,142,https://img.pokemondb.net/sprites/sword-shield/icon/aerodactyl.png,Aerodactyl,NA,"Rock,Flying",515,80,105,65,60,75,130,Fossil Pokémon,1.8,59
1,142,https://img.pokemondb.net/sprites/sword-shield/icon/aerodactyl-mega.png,Aerodactyl,Mega,"Rock,Flying",615,80,135,85,70,95,150,Fossil Pokémon,1.8,59
1,143,https://img.pokemondb.net/sprites/sword-shield/icon/snorlax.png,Snorlax,NA,Normal,540,160,110,65,65,110,30,Sleeping Pokémon,2.1,460
1,144,https://img.pokemondb.net/sprites/sword-shield/icon/articuno.png,Articuno,NA,"Ice,Flying",580,90,85,100,95,125,85,Freeze Pokémon,1.7,55.4
1,144,https://img.pokemondb.net/sprites/sword-shield/icon/articuno.png,Articuno,NA,"Ice,Flying",580,90,85,100,95,125,85,Freeze Pokémon,1.7,55.4
1,144,https://img.pokemondb.net/sprites/sword-shield/icon/articuno-galarian.png,Articuno,Galarian,"Psychic,Flying",580,90,85,85,125,100,95,Freeze Pokémon,1.7,55.4
1,144,https://img.pokemondb.net/sprites/sword-shield/icon/articuno-galarian.png,Articuno,Galarian,"Psychic,Flying",580,90,85,85,125,100,95,Freeze Pokémon,1.7,55.4
1,145,https://img.pokemondb.net/sprites/sword-shield/icon/zapdos.png,Zapdos,NA,"Electric,Flying",580,90,90,85,125,90,100,Electric Pokémon,1.6,52.6
1,145,https://img.pokemondb.net/sprites/sword-shield/icon/zapdos.png,Zapdos,NA,"Electric,Flying",580,90,90,85,125,90,100,Electric Pokémon,1.6,52.6
1,145,https://img.pokemondb.net/sprites/sword-shield/icon/zapdos-galarian.png,Zapdos,Galarian,"Fighting,Flying",580,90,125,90,85,90,100,Electric Pokémon,1.6,52.6
1,145,https://img.pokemondb.net/sprites/sword-shield/icon/zapdos-galarian.png,Zapdos,Galarian,"Fighting,Flying",580,90,125,90,85,90,100,Electric Pokémon,1.6,52.6
1,146,https://img.pokemondb.net/sprites/sword-shield/icon/moltres.png,Moltres,NA,"Fire,Flying",580,90,100,90,125,85,90,Flame Pokémon,2,60
1,146,https://img.pokemondb.net/sprites/sword-shield/icon/moltres.png,Moltres,NA,"Fire,Flying",580,90,100,90,125,85,90,Flame Pokémon,2,60
1,146,https://img.pokemondb.net/sprites/sword-shield/icon/moltres-galarian.png,Moltres,Galarian,"Dark,Flying",580,90,85,90,100,125,90,Flame Pokémon,2,60
1,146,https://img.pokemondb.net/sprites/sword-shield/icon/moltres-galarian.png,Moltres,Galarian,"Dark,Flying",580,90,85,90,100,125,90,Flame Pokémon,2,60
1,147,https://img.pokemondb.net/sprites/sword-shield/icon/dratini.png,Dratini,NA,Dragon,300,41,64,45,50,50,50,Dragon Pokémon,1.8,3.3
1,148,https://img.pokemondb.net/sprites/sword-shield/icon/dragonair.png,Dragonair,NA,Dragon,420,61,84,65,70,70,70,Dragon Pokémon,4,16.5
1,149,https://img.pokemondb.net/sprites/sword-shield/icon/dragonite.png,Dragonite,NA,"Dragon,Flying",600,91,134,95,100,100,80,Dragon Pokémon,2.2,210
1,150,https://img.pokemondb.net/sprites/sword-shield/icon/mewtwo.png,Mewtwo,NA,Psychic,680,106,110,90,154,90,130,Genetic Pokémon,2,122
1,150,https://img.pokemondb.net/sprites/sword-shield/icon/mewtwo-mega-x.png,Mewtwo,Mega  X,"Psychic,Fighting",780,106,190,100,154,100,130,Genetic Pokémon,2,122
1,150,https://img.pokemondb.net/sprites/sword-shield/icon/mewtwo-mega-y.png,Mewtwo,Mega  Y,Psychic,780,106,150,70,194,120,140,Genetic Pokémon,2,122
1,151,https://img.pokemondb.net/sprites/sword-shield/icon/mew.png,Mew,NA,Psychic,600,100,100,100,100,100,100,New Species Pokémon,0.4,4
2,152,https://img.pokemondb.net/sprites/sword-shield/icon/chikorita.png,Chikorita,NA,Grass,318,45,49,65,49,65,45,Leaf Pokémon,0.9,6.4
2,153,https://img.pokemondb.net/sprites/sword-shield/icon/bayleef.png,Bayleef,NA,Grass,405,60,62,80,63,80,60,Leaf Pokémon,1.2,15.8
2,154,https://img.pokemondb.net/sprites/sword-shield/icon/meganium.png,Meganium,NA,Grass,525,80,82,100,83,100,80,Herb Pokémon,1.8,100.5
2,155,https://img.pokemondb.net/sprites/sword-shield/icon/cyndaquil.png,Cyndaquil,NA,Fire,309,39,52,43,60,50,65,Fire Mouse Pokémon,0.5,7.9
2,156,https://img.pokemondb.net/sprites/sword-shield/icon/quilava.png,Quilava,NA,Fire,405,58,64,58,80,65,80,Volcano Pokémon,0.9,19
2,157,https://img.pokemondb.net/sprites/sword-shield/icon/typhlosion.png,Typhlosion,NA,Fire,534,78,84,78,109,85,100,Volcano Pokémon,1.7,79.5
2,157,https://img.pokemondb.net/sprites/sword-shield/icon/typhlosion.png,Typhlosion,NA,Fire,534,78,84,78,109,85,100,Volcano Pokémon,1.7,79.5
2,157,https://img.pokemondb.net/sprites/scarlet-violet/icon/typhlosion-hisuian.png,Typhlosion,Hisuian,"Fire,Ghost",534,73,84,78,119,85,95,Volcano Pokémon,1.7,79.5
2,157,https://img.pokemondb.net/sprites/scarlet-violet/icon/typhlosion-hisuian.png,Typhlosion,Hisuian,"Fire,Ghost",534,73,84,78,119,85,95,Volcano Pokémon,1.7,79.5
2,158,https://img.pokemondb.net/sprites/sword-shield/icon/totodile.png,Totodile,NA,Water,314,50,65,64,44,48,43,Big Jaw Pokémon,0.6,9.5
2,159,https://img.pokemondb.net/sprites/sword-shield/icon/croconaw.png,Croconaw,NA,Water,405,65,80,80,59,63,58,Big Jaw Pokémon,1.1,25
2,160,https://img.pokemondb.net/sprites/sword-shield/icon/feraligatr.png,Feraligatr,NA,Water,530,85,105,100,79,83,78,Big Jaw Pokémon,2.3,88.8
2,161,https://img.pokemondb.net/sprites/sword-shield/icon/sentret.png,Sentret,NA,Normal,215,35,46,34,35,45,20,Scout Pokémon,0.8,6
2,162,https://img.pokemondb.net/sprites/sword-shield/icon/furret.png,Furret,NA,Normal,415,85,76,64,45,55,90,Long Body Pokémon,1.8,32.5
2,163,https://img.pokemondb.net/sprites/sword-shield/icon/hoothoot.png,Hoothoot,NA,"Normal,Flying",262,60,30,30,36,56,50,Owl Pokémon,0.7,21.2
2,164,https://img.pokemondb.net/sprites/sword-shield/icon/noctowl.png,Noctowl,NA,"Normal,Flying",452,100,50,50,86,96,70,Owl Pokémon,1.6,40.8
2,165,https://img.pokemondb.net/sprites/sword-shield/icon/ledyba.png,Ledyba,NA,"Bug,Flying",265,40,20,30,40,80,55,Five Star Pokémon,1,10.8
2,166,https://img.pokemondb.net/sprites/sword-shield/icon/ledian.png,Ledian,NA,"Bug,Flying",390,55,35,50,55,110,85,Five Star Pokémon,1.4,35.6
2,167,https://img.pokemondb.net/sprites/sword-shield/icon/spinarak.png,Spinarak,NA,"Bug,Poison",250,40,60,40,40,40,30,String Spit Pokémon,0.5,8.5
2,168,https://img.pokemondb.net/sprites/sword-shield/icon/ariados.png,Ariados,NA,"Bug,Poison",400,70,90,70,60,70,40,Long Leg Pokémon,1.1,33.5
2,169,https://img.pokemondb.net/sprites/sword-shield/icon/crobat.png,Crobat,NA,"Poison,Flying",535,85,90,80,70,80,130,Bat Pokémon,1.8,75
2,170,https://img.pokemondb.net/sprites/sword-shield/icon/chinchou.png,Chinchou,NA,"Water,Electric",330,75,38,38,56,56,67,Angler Pokémon,0.5,12
2,171,https://img.pokemondb.net/sprites/sword-shield/icon/lanturn.png,Lanturn,NA,"Water,Electric",460,125,58,58,76,76,67,Light Pokémon,1.2,22.5
2,172,https://img.pokemondb.net/sprites/sword-shield/icon/pichu.png,Pichu,NA,Electric,205,20,40,15,35,35,60,Tiny Mouse Pokémon,0.3,2
2,173,https://img.pokemondb.net/sprites/sword-shield/icon/cleffa.png,Cleffa,NA,Fairy,218,50,25,28,45,55,15,Star Shape Pokémon,0.3,3
2,174,https://img.pokemondb.net/sprites/sword-shield/icon/igglybuff.png,Igglybuff,NA,"Normal,Fairy",210,90,30,15,40,20,15,Balloon Pokémon,0.3,1
2,175,https://img.pokemondb.net/sprites/sword-shield/icon/togepi.png,Togepi,NA,Fairy,245,35,20,65,40,65,20,Spike Ball Pokémon,0.3,1.5
2,176,https://img.pokemondb.net/sprites/sword-shield/icon/togetic.png,Togetic,NA,"Fairy,Flying",405,55,40,85,80,105,40,Happiness Pokémon,0.6,3.2
